"국적(지역)별","성별","체류자격별","항목","단위","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년",
"마샬군도","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"마샬군도","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"마샬군도","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"마샬군도","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"마샬군도","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"키리바시","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"키리바시","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"키리바시","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"키리바시","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"키리바시","남성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"키리바시","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"키리바시","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"키리바시","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"키리바시","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"키리바시","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"키리바시","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"키리바시","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"키리바시","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"키리바시","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"키리바시","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"키리바시","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"나우루","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"나우루","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"나우루","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"나우루","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"나우루","남성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"나우루","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"나우루","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"나우루","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"나우루","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"나우루","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"나우루","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"나우루","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"나우루","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"나우루","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"나우루","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"나우루","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"미이크로네시아","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"미이크로네시아","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"미이크로네시아","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"미이크로네시아","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"미이크로네시아","남성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"미이크로네시아","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"미이크로네시아","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"미이크로네시아","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"미이크로네시아","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"미이크로네시아","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"미이크로네시아","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"미이크로네시아","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"미이크로네시아","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"미이크로네시아","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"미이크로네시아","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"미이크로네시아","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"크리스마스","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","","","0","","","","","","","",
"크리스마스","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","","","0","","","","","","","",
"크리스마스","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","","","0","","","","","","","",
"크리스마스","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","","","0","","","","","","","",
"크리스마스","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","","","0","","","","","","","",
"크리스마스","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","","","0","","","","","","","",
"크리스마스","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","","","0","","","","","","","",
"크리스마스","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","","","0","","","","","","","",
"크리스마스","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","","","0","","","","","","","",
"크리스마스","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","","","0","","","","","","","",
"통가","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"통가","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"통가","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"통가","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"통가","남성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","1","","","","","","","","","",
"통가","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","1","","","","","","","","","",
"통가","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"통가","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"통가","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"통가","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"통가","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"통가","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"통가","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"통가","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"통가","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"통가","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","","","","","","","","","",
"아프리카주계","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","","","","","","1","1","1","1","1",
"아프리카주계","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","","","","","","64","65","66","66","65",
"아프리카주계","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","","","","","","506","546","604","674","720",
"아프리카주계","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","","","","","","12","15","15","20","24",
"아프리카주계","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","","","","","","8","8","8","8","12",
"아프리카주계","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","","","","","","0","0","0","0","0",
"아프리카주계","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","","","","","","7","8","8","8","8",
"아프리카주계","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","","","","","","271","329","394","470","578",
"아프리카주계","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","","","","","","5","6","7","7","9",
"아프리카주계","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","","","","","","2","2","2","4","5",
"모로코","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"모로코","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"모로코","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","4","8","","","","","","","","",
"모로코","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","4","8","7","7","7","7","7","7","7","7",
"모로코","남성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","38","34","","","","","","","","",
"모로코","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","38","34","38","43","54","74","88","101","118","134",
"모로코","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"모로코","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","1",
"모로코","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"모로코","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"모로코","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"모로코","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","1","2","2","2","2",
"모로코","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","32","36","","","","","","","","",
"모로코","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","32","34","40","61","89","147","191","241","278","342",
"모로코","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","1","1","2","2","2","2","2","3","5",
"모로코","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","1","1","1","1","2","2","1","3","4",
"남아프리카공화국","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"남아프리카공화국","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"남아프리카공화국","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","19","20","","","","","","","","",
"남아프리카공화국","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","19","20","20","21","21","20","20","21","21","21",
"남아프리카공화국","남성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","62","73","","","","","","","","",
"남아프리카공화국","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","62","73","80","78","100","108","116","122","131","143",
"남아프리카공화국","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","1","2","1","2","2","3","2",
"남아프리카공화국","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","1",
"남아프리카공화국","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"남아프리카공화국","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"남아프리카공화국","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","1","1","","","","","","","","",
"남아프리카공화국","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","1","1","1","1","1","1","1","1","1","1",
"남아프리카공화국","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","14","18","","","","","","","","",
"남아프리카공화국","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","14","17","23","23","19","26","32","37","43","61",
"남아프리카공화국","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","1","1","1","1","1","1","1","1","1",
"남아프리카공화국","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"나이지리아","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","3","3","","","","","","","","",
"나이지리아","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","3","3","1","1","1","1","1","1","1","1",
"나이지리아","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","16","19","","","","","","","","",
"나이지리아","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","16","19","20","23","23","23","23","23","22","22",
"나이지리아","남성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","116","115","","","","","","","","",
"나이지리아","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","113","111","113","114","119","131","133","141","145","146",
"나이지리아","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","1","2","3","4","4","4","5","5","6","6",
"나이지리아","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","2","2","2","3","5","5","5","5","6","6",
"나이지리아","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"나이지리아","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"나이지리아","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"나이지리아","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"나이지리아","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"나이지리아","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","1","1","1","1","1","1","1",
"나이지리아","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"나이지리아","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"이집트","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"이집트","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"이집트","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","3","4","","","","","","","","",
"이집트","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","3","4","4","4","5","6","6","6","6","5",
"이집트","남성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","34","37","","","","","","","","",
"이집트","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","33","36","43","50","62","66","77","89","96","97",
"이집트","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","1","1","1","1","2","3","3","2","2","6",
"이집트","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","1","1","2","2","1","0","1",
"이집트","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"이집트","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"이집트","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","1","1","","","","","","","","",
"이집트","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","1","1","2","2","1","1","1","1","1","1",
"이집트","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","0","3","","","","","","","","",
"이집트","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","0","3","5","11","12","17","20","20","31","36",
"이집트","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","1","0","0",
"이집트","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"튀니지","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"튀니지","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"튀니지","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","1","1","","","","","","","","",
"튀니지","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","1","1","1","1","1","1","1","1","1","1",
"튀니지","남성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","6","6","","","","","","","","",
"튀니지","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","6","6","6","6","8","13","14","16","22","23",
"튀니지","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"튀니지","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","1","1","2",
"튀니지","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"튀니지","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"튀니지","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"튀니지","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","1","1",
"튀니지","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","4","7","","","","","","","","",
"튀니지","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","4","7","6","10","17","21","19","25","36","49",
"튀니지","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"튀니지","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"알제리","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"알제리","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"알제리","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","1","1","","","","","","","","",
"알제리","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","1","1","1","1","1","1","1","1","1","1",
"알제리","남성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","0","1","","","","","","","","",
"알제리","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","0","1","1","2","2","3","4","9","13","18",
"알제리","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","1","1","1","1","1","1",
"알제리","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"알제리","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"알제리","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"알제리","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"알제리","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","1","1","1","1","1","1","1",
"알제리","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","8","10","","","","","","","","",
"알제리","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","8","10","14","17","21","26","25","29","37","44",
"알제리","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","1","0","0","0","0","0",
"알제리","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"에티오피아","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"에티오피아","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"에티오피아","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","1","1","","","","","","","","",
"에티오피아","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","1","1","1","1","1","1","1","1","1","1",
"에티오피아","남성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","2","3","","","","","","","","",
"에티오피아","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","1","3","4","4","6","6","6","7","8","10",
"에티오피아","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","1","0","0","0","0","0","0","0","0","0",
"에티오피아","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"에티오피아","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"에티오피아","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"에티오피아","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"에티오피아","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"에티오피아","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","7","8","","","","","","","","",
"에티오피아","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","7","8","7","11","12","12","15","16","17","16",
"에티오피아","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","1","1","1","1","1","1",
"에티오피아","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"가나","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"가나","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"가나","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"가나","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"가나","남성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","11","11","","","","","","","","",
"가나","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","10","11","9","11","15","18","17","21","23","29",
"가나","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","1","0","1","1","1","1","2","2","3","2",
"가나","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"가나","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"가나","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"가나","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"가나","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","1","1","1","0","0",
"가나","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","1","1","","","","","","","","",
"가나","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","1","1","1","1","1","1","1","1","1","1",
"가나","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"가나","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"우간다","남성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"우간다","남성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"우간다","남성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"우간다","남성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"우간다","남성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","8","9","","","","","","","","",
"우간다","남성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","8","9","10","10","14","16","17","17","20","19",
"우간다","남성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","2",
"우간다","남성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"우간다","여성","거주(F-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"우간다","여성","국민배우자(F-2-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"우간다","여성","영주(F-5)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"우간다","여성","국민배우자(F-5-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"우간다","여성","결혼이민(F-6)","국적, 지역별 결혼이민자 현황[명]","명","0","0","","","","","","","","",
"우간다","여성","국민배우자(F-6-1)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","1","1","1","1",
"우간다","여성","자녀양육(F-6-2)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
"우간다","여성","혼인단절(F-6-3)","국적, 지역별 결혼이민자 현황[명]","명","0","0","0","0","0","0","0","0","0","0",
